Product_ID,Category,Sub_Category,Product_Name
PROD-04553,Grocery_FMCG,Cooking Oil,Cooking Oil Model-866
PROD-04554,Beauty_Health,Supplements,Supplements Model-368
PROD-04555,Footwear,Formal Shoe,Formal Shoe Model-562
PROD-04556,Grocery_FMCG,Rice,Rice Model-932
PROD-04557,Electronics,Feature Phone,Feature Phone Model-198
PROD-04558,Books_Stationery,Story Book,Story Book Model-906
PROD-04559,Electronics,Power Bank,Power Bank Model-984
PROD-04560,Garments,Saree,Saree Model-743
PROD-04561,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-640
PROD-04562,Garments,T-Shirt,T-Shirt Model-241
PROD-04563,Grocery_FMCG,Beverages,Beverages Model-106
PROD-04564,Garments,Kurti,Kurti Model-719
PROD-04565,Garments,Kurti,Kurti Model-433
PROD-04566,Electronics,Headphone,Headphone Model-593
PROD-04567,Electronics,Smartphone,Smartphone Model-139
PROD-04568,Grocery_FMCG,Personal Care,Personal Care Model-933
PROD-04569,Garments,Saree,Saree Model-744
PROD-04570,Grocery_FMCG,Snacks,Snacks Model-383
PROD-04571,Grocery_FMCG,Rice,Rice Model-809
PROD-04572,Footwear,Slipper,Slipper Model-971
PROD-04573,Beauty_Health,Supplements,Supplements Model-715
PROD-04574,Garments,Saree,Saree Model-727
PROD-04575,Books_Stationery,Office Supplies,Office Supplies Model-442
PROD-04576,Garments,T-Shirt,T-Shirt Model-125
PROD-04577,Grocery_FMCG,Snacks,Snacks Model-290
PROD-04578,Footwear,Sneaker,Sneaker Model-517
PROD-04579,Electronics,Power Bank,Power Bank Model-434
PROD-04580,Footwear,Sandal,Sandal Model-781
PROD-04581,Garments,T-Shirt,T-Shirt Model-952
PROD-04582,Books_Stationery,Office Supplies,Office Supplies Model-864
PROD-04583,Garments,Kids Wear,Kids Wear Model-323
PROD-04584,Beauty_Health,Makeup,Makeup Model-589
PROD-04585,Garments,Kurti,Kurti Model-368
PROD-04586,Home_Living,Decor,Decor Model-597
PROD-04587,Footwear,Slipper,Slipper Model-313
PROD-04588,Garments,T-Shirt,T-Shirt Model-487
PROD-04589,Garments,Kids Wear,Kids Wear Model-971
PROD-04590,Footwear,Sandal,Sandal Model-674
PROD-04591,Grocery_FMCG,Snacks,Snacks Model-262
PROD-04592,Beauty_Health,Haircare,Haircare Model-170
PROD-04593,Electronics,Power Bank,Power Bank Model-899
PROD-04594,Home_Living,Bedding,Bedding Model-313
PROD-04595,Beauty_Health,Skincare,Skincare Model-840
PROD-04596,Grocery_FMCG,Snacks,Snacks Model-736
PROD-04597,Footwear,Slipper,Slipper Model-178
PROD-04598,Electronics,Smart Watch,Smart Watch Model-643
PROD-04599,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-186
PROD-04600,Grocery_FMCG,Personal Care,Personal Care Model-904
PROD-04601,Beauty_Health,Skincare,Skincare Model-997
PROD-04602,Electronics,Feature Phone,Feature Phone Model-202
PROD-04603,Beauty_Health,Supplements,Supplements Model-584
PROD-04604,Electronics,Home Appliance,Home Appliance Model-100
PROD-04605,Garments,Saree,Saree Model-411
PROD-04606,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-590
PROD-04607,Footwear,Sandal,Sandal Model-880
PROD-04608,Garments,Saree,Saree Model-627
PROD-04609,Electronics,Feature Phone,Feature Phone Model-543
PROD-04610,Garments,T-Shirt,T-Shirt Model-272
PROD-04611,Garments,Kurti,Kurti Model-196
PROD-04612,Garments,T-Shirt,T-Shirt Model-874
PROD-04613,Electronics,Laptop,Laptop Model-489
PROD-04614,Beauty_Health,Supplements,Supplements Model-110
PROD-04615,Footwear,Sandal,Sandal Model-386
PROD-04616,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-759
PROD-04617,Books_Stationery,Notebook,Notebook Model-480
PROD-04618,Home_Living,Kitchenware,Kitchenware Model-433
PROD-04619,Grocery_FMCG,Personal Care,Personal Care Model-328
PROD-04620,Books_Stationery,Office Supplies,Office Supplies Model-510
PROD-04621,Garments,Panjabi,Panjabi Model-675
PROD-04622,Electronics,Power Bank,Power Bank Model-807
PROD-04623,Electronics,Home Appliance,Home Appliance Model-686
PROD-04624,Footwear,Slipper,Slipper Model-302
PROD-04625,Garments,Panjabi,Panjabi Model-271
PROD-04626,Electronics,Laptop,Laptop Model-721
PROD-04627,Garments,Kids Wear,Kids Wear Model-471
PROD-04628,Books_Stationery,Office Supplies,Office Supplies Model-596
PROD-04629,Books_Stationery,Story Book,Story Book Model-148
PROD-04630,Garments,Jeans,Jeans Model-181
PROD-04631,Garments,Kids Wear,Kids Wear Model-913
PROD-04632,Garments,T-Shirt,T-Shirt Model-931
PROD-04633,Garments,Saree,Saree Model-740
PROD-04634,Home_Living,Bedding,Bedding Model-684
PROD-04635,Garments,T-Shirt,T-Shirt Model-611
PROD-04636,Books_Stationery,Notebook,Notebook Model-901
PROD-04637,Garments,Kids Wear,Kids Wear Model-501
PROD-04638,Electronics,Feature Phone,Feature Phone Model-469
PROD-04639,Electronics,Laptop,Laptop Model-751
PROD-04640,Books_Stationery,Story Book,Story Book Model-589
PROD-04641,Footwear,Formal Shoe,Formal Shoe Model-340
PROD-04642,Footwear,Slipper,Slipper Model-941
PROD-04643,Garments,Kurti,Kurti Model-812
PROD-04644,Grocery_FMCG,Rice,Rice Model-411
PROD-04645,Garments,Saree,Saree Model-395
PROD-04646,Garments,Kids Wear,Kids Wear Model-134
PROD-04647,Beauty_Health,Skincare,Skincare Model-786
PROD-04648,Footwear,Formal Shoe,Formal Shoe Model-161
PROD-04649,Footwear,Sandal,Sandal Model-564
PROD-04650,Beauty_Health,Haircare,Haircare Model-680
PROD-04651,Electronics,Headphone,Headphone Model-878
PROD-04652,Electronics,Headphone,Headphone Model-391
PROD-04653,Books_Stationery,Office Supplies,Office Supplies Model-678
PROD-04654,Beauty_Health,Supplements,Supplements Model-280
PROD-04655,Garments,Jeans,Jeans Model-473
PROD-04656,Electronics,Power Bank,Power Bank Model-199
PROD-04657,Footwear,Formal Shoe,Formal Shoe Model-512
PROD-04658,Garments,Jeans,Jeans Model-464
PROD-04659,Footwear,Formal Shoe,Formal Shoe Model-584
PROD-04660,Electronics,Smart Watch,Smart Watch Model-666
PROD-04661,Beauty_Health,Haircare,Haircare Model-781
PROD-04662,Electronics,Laptop,Laptop Model-797
PROD-04663,Electronics,Smart Watch,Smart Watch Model-346
PROD-04664,Garments,Kids Wear,Kids Wear Model-220
PROD-04665,Electronics,Feature Phone,Feature Phone Model-687
PROD-04666,Home_Living,Decor,Decor Model-734
PROD-04667,Grocery_FMCG,Rice,Rice Model-946
PROD-04668,Beauty_Health,Supplements,Supplements Model-720
PROD-04669,Garments,Saree,Saree Model-258
PROD-04670,Beauty_Health,Supplements,Supplements Model-738
PROD-04671,Garments,Saree,Saree Model-787
PROD-04672,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-935
PROD-04673,Books_Stationery,Office Supplies,Office Supplies Model-577
PROD-04674,Electronics,Laptop,Laptop Model-114
PROD-04675,Grocery_FMCG,Cooking Oil,Cooking Oil Model-103
PROD-04676,Garments,Kids Wear,Kids Wear Model-933
PROD-04677,Home_Living,Kitchenware,Kitchenware Model-907
PROD-04678,Electronics,Feature Phone,Feature Phone Model-689
PROD-04679,Home_Living,Bedding,Bedding Model-300
PROD-04680,Grocery_FMCG,Cooking Oil,Cooking Oil Model-912
PROD-04681,Garments,T-Shirt,T-Shirt Model-928
PROD-04682,Beauty_Health,Makeup,Makeup Model-737
PROD-04683,Beauty_Health,Makeup,Makeup Model-493
PROD-04684,Electronics,Headphone,Headphone Model-976
PROD-04685,Footwear,Sneaker,Sneaker Model-944
PROD-04686,Electronics,Feature Phone,Feature Phone Model-186
PROD-04687,Electronics,Home Appliance,Home Appliance Model-713
PROD-04688,Footwear,Sneaker,Sneaker Model-595
PROD-04689,Electronics,Smart Watch,Smart Watch Model-630
PROD-04690,Garments,Kurti,Kurti Model-762
PROD-04691,Grocery_FMCG,Personal Care,Personal Care Model-995
PROD-04692,Beauty_Health,Haircare,Haircare Model-157
PROD-04693,Beauty_Health,Supplements,Supplements Model-660
PROD-04694,Footwear,Sneaker,Sneaker Model-605
PROD-04695,Grocery_FMCG,Snacks,Snacks Model-564
PROD-04696,Grocery_FMCG,Rice,Rice Model-212
PROD-04697,Garments,Jeans,Jeans Model-702
PROD-04698,Beauty_Health,Makeup,Makeup Model-368
PROD-04699,Grocery_FMCG,Beverages,Beverages Model-401
PROD-04700,Footwear,Sneaker,Sneaker Model-185
PROD-04701,Garments,Jeans,Jeans Model-101
PROD-04702,Garments,T-Shirt,T-Shirt Model-856
PROD-04703,Electronics,Feature Phone,Feature Phone Model-791
PROD-04704,Garments,Saree,Saree Model-605
PROD-04705,Grocery_FMCG,Beverages,Beverages Model-742
PROD-04706,Electronics,Power Bank,Power Bank Model-156
PROD-04707,Home_Living,Bedding,Bedding Model-536
PROD-04708,Grocery_FMCG,Cooking Oil,Cooking Oil Model-815
PROD-04709,Footwear,Sandal,Sandal Model-807
PROD-04710,Beauty_Health,Supplements,Supplements Model-577
PROD-04711,Grocery_FMCG,Cooking Oil,Cooking Oil Model-596
PROD-04712,Garments,Kurti,Kurti Model-548
PROD-04713,Beauty_Health,Haircare,Haircare Model-452
PROD-04714,Garments,Panjabi,Panjabi Model-796
PROD-04715,Garments,Kurti,Kurti Model-816
PROD-04716,Beauty_Health,Haircare,Haircare Model-751
PROD-04717,Footwear,Slipper,Slipper Model-436
PROD-04718,Electronics,Laptop,Laptop Model-553
PROD-04719,Beauty_Health,Haircare,Haircare Model-247
PROD-04720,Electronics,Power Bank,Power Bank Model-262
PROD-04721,Grocery_FMCG,Personal Care,Personal Care Model-736
PROD-04722,Grocery_FMCG,Rice,Rice Model-565
PROD-04723,Garments,Kids Wear,Kids Wear Model-317
PROD-04724,Electronics,Laptop,Laptop Model-819
PROD-04725,Electronics,Laptop,Laptop Model-627
PROD-04726,Home_Living,Bedding,Bedding Model-688
PROD-04727,Garments,T-Shirt,T-Shirt Model-879
PROD-04728,Electronics,Smart Watch,Smart Watch Model-889
PROD-04729,Electronics,Headphone,Headphone Model-199
PROD-04730,Grocery_FMCG,Cooking Oil,Cooking Oil Model-696
PROD-04731,Garments,Panjabi,Panjabi Model-707
PROD-04732,Garments,Panjabi,Panjabi Model-816
PROD-04733,Home_Living,Bedding,Bedding Model-282
PROD-04734,Home_Living,Bedding,Bedding Model-603
PROD-04735,Grocery_FMCG,Rice,Rice Model-347
PROD-04736,Beauty_Health,Makeup,Makeup Model-362
PROD-04737,Garments,Saree,Saree Model-299
PROD-04738,Garments,Saree,Saree Model-754
PROD-04739,Grocery_FMCG,Rice,Rice Model-136
PROD-04740,Footwear,Sneaker,Sneaker Model-940
PROD-04741,Garments,Kids Wear,Kids Wear Model-279
PROD-04742,Books_Stationery,Office Supplies,Office Supplies Model-770
PROD-04743,Grocery_FMCG,Rice,Rice Model-674
PROD-04744,Footwear,Sneaker,Sneaker Model-534
PROD-04745,Garments,Kids Wear,Kids Wear Model-266
PROD-04746,Books_Stationery,Office Supplies,Office Supplies Model-940
PROD-04747,Garments,Jeans,Jeans Model-911
PROD-04748,Footwear,Formal Shoe,Formal Shoe Model-412
PROD-04749,Grocery_FMCG,Personal Care,Personal Care Model-587
PROD-04750,Electronics,Smart Watch,Smart Watch Model-847
PROD-04751,Footwear,Slipper,Slipper Model-317
PROD-04752,Electronics,Laptop,Laptop Model-598
PROD-04753,Electronics,Laptop,Laptop Model-565
PROD-04754,Grocery_FMCG,Beverages,Beverages Model-644
PROD-04755,Books_Stationery,Story Book,Story Book Model-202
PROD-04756,Electronics,Power Bank,Power Bank Model-323
PROD-04757,Electronics,Smart Watch,Smart Watch Model-869
PROD-04758,Electronics,Home Appliance,Home Appliance Model-370
PROD-04759,Footwear,Slipper,Slipper Model-498
PROD-04760,Grocery_FMCG,Rice,Rice Model-103
PROD-04761,Electronics,Headphone,Headphone Model-811
PROD-04762,Electronics,Smart Watch,Smart Watch Model-892
PROD-04763,Garments,Kurti,Kurti Model-331
PROD-04764,Grocery_FMCG,Personal Care,Personal Care Model-761
PROD-04765,Electronics,Power Bank,Power Bank Model-740
PROD-04766,Books_Stationery,Story Book,Story Book Model-532
PROD-04767,Footwear,Formal Shoe,Formal Shoe Model-239
PROD-04768,Grocery_FMCG,Cooking Oil,Cooking Oil Model-305
PROD-04769,Garments,Kurti,Kurti Model-429
PROD-04770,Electronics,Smart Watch,Smart Watch Model-499
PROD-04771,Grocery_FMCG,Cooking Oil,Cooking Oil Model-948
PROD-04772,Garments,Jeans,Jeans Model-992
PROD-04773,Electronics,Headphone,Headphone Model-972
PROD-04774,Garments,Jeans,Jeans Model-487
PROD-04775,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-169
PROD-04776,Beauty_Health,Makeup,Makeup Model-824
PROD-04777,Garments,Kurti,Kurti Model-416
PROD-04778,Garments,Kids Wear,Kids Wear Model-308
PROD-04779,Garments,Saree,Saree Model-221
PROD-04780,Garments,Kurti,Kurti Model-475
PROD-04781,Home_Living,Decor,Decor Model-443
PROD-04782,Grocery_FMCG,Beverages,Beverages Model-382
PROD-04783,Books_Stationery,Story Book,Story Book Model-770
PROD-04784,Grocery_FMCG,Cooking Oil,Cooking Oil Model-268
PROD-04785,Grocery_FMCG,Personal Care,Personal Care Model-789
PROD-04786,Footwear,Sandal,Sandal Model-596
PROD-04787,Electronics,Home Appliance,Home Appliance Model-680
PROD-04788,Electronics,Smart Watch,Smart Watch Model-378
PROD-04789,Electronics,Home Appliance,Home Appliance Model-431
PROD-04790,Home_Living,Furniture,Furniture Model-347
PROD-04791,Electronics,Headphone,Headphone Model-998
PROD-04792,Beauty_Health,Supplements,Supplements Model-123
PROD-04793,Garments,Kurti,Kurti Model-633
PROD-04794,Garments,Kurti,Kurti Model-819
PROD-04795,Electronics,Power Bank,Power Bank Model-245
PROD-04796,Footwear,Sneaker,Sneaker Model-421
PROD-04797,Grocery_FMCG,Snacks,Snacks Model-333
PROD-04798,Home_Living,Kitchenware,Kitchenware Model-536
PROD-04799,Electronics,Headphone,Headphone Model-219
PROD-04800,Grocery_FMCG,Personal Care,Personal Care Model-550
PROD-04801,Footwear,Sandal,Sandal Model-801
PROD-04802,Home_Living,Furniture,Furniture Model-802
PROD-04803,Beauty_Health,Skincare,Skincare Model-699
PROD-04804,Electronics,Power Bank,Power Bank Model-628
PROD-04805,Footwear,Formal Shoe,Formal Shoe Model-628
PROD-04806,Beauty_Health,Makeup,Makeup Model-890
PROD-04807,Garments,Saree,Saree Model-563
PROD-04808,Grocery_FMCG,Rice,Rice Model-889
PROD-04809,Garments,Jeans,Jeans Model-369
PROD-04810,Garments,Jeans,Jeans Model-509
PROD-04811,Electronics,Laptop,Laptop Model-686
PROD-04812,Grocery_FMCG,Cooking Oil,Cooking Oil Model-683
PROD-04813,Beauty_Health,Supplements,Supplements Model-642
PROD-04814,Electronics,Home Appliance,Home Appliance Model-804
PROD-04815,Grocery_FMCG,Cooking Oil,Cooking Oil Model-162
PROD-04816,Beauty_Health,Supplements,Supplements Model-405
PROD-04817,Footwear,Formal Shoe,Formal Shoe Model-999
PROD-04818,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-206
PROD-04819,Garments,Saree,Saree Model-338
PROD-04820,Electronics,Power Bank,Power Bank Model-659
PROD-04821,Electronics,Home Appliance,Home Appliance Model-508
PROD-04822,Grocery_FMCG,Rice,Rice Model-174
PROD-04823,Electronics,Laptop,Laptop Model-266
PROD-04824,Garments,Kids Wear,Kids Wear Model-366
PROD-04825,Beauty_Health,Skincare,Skincare Model-789
PROD-04826,Electronics,Smartphone,Smartphone Model-354
PROD-04827,Electronics,Smartphone,Smartphone Model-598
PROD-04828,Grocery_FMCG,Beverages,Beverages Model-330
PROD-04829,Garments,Kids Wear,Kids Wear Model-890
PROD-04830,Books_Stationery,Office Supplies,Office Supplies Model-485
PROD-04831,Beauty_Health,Supplements,Supplements Model-230
PROD-04832,Books_Stationery,Story Book,Story Book Model-496
PROD-04833,Electronics,Smart Watch,Smart Watch Model-685
PROD-04834,Footwear,Formal Shoe,Formal Shoe Model-230
PROD-04835,Books_Stationery,Notebook,Notebook Model-826
PROD-04836,Garments,Jeans,Jeans Model-871
PROD-04837,Grocery_FMCG,Snacks,Snacks Model-104
PROD-04838,Garments,Kids Wear,Kids Wear Model-546
PROD-04839,Garments,Kids Wear,Kids Wear Model-797
PROD-04840,Home_Living,Furniture,Furniture Model-525
PROD-04841,Grocery_FMCG,Personal Care,Personal Care Model-236
PROD-04842,Footwear,Formal Shoe,Formal Shoe Model-162
PROD-04843,Grocery_FMCG,Personal Care,Personal Care Model-919
PROD-04844,Electronics,Smart Watch,Smart Watch Model-158
PROD-04845,Garments,Kids Wear,Kids Wear Model-744
PROD-04846,Grocery_FMCG,Beverages,Beverages Model-798
PROD-04847,Grocery_FMCG,Rice,Rice Model-224
PROD-04848,Books_Stationery,Notebook,Notebook Model-636
PROD-04849,Beauty_Health,Makeup,Makeup Model-433
PROD-04850,Garments,Panjabi,Panjabi Model-812
PROD-04851,Home_Living,Kitchenware,Kitchenware Model-292
PROD-04852,Electronics,Headphone,Headphone Model-486
PROD-04853,Electronics,Smartphone,Smartphone Model-879
PROD-04854,Books_Stationery,Art Supplies,Art Supplies Model-275
PROD-04855,Garments,Saree,Saree Model-991
PROD-04856,Electronics,Headphone,Headphone Model-233
PROD-04857,Grocery_FMCG,Rice,Rice Model-908
PROD-04858,Home_Living,Decor,Decor Model-877
PROD-04859,Footwear,Sneaker,Sneaker Model-384
PROD-04860,Home_Living,Furniture,Furniture Model-976
PROD-04861,Beauty_Health,Makeup,Makeup Model-267
PROD-04862,Beauty_Health,Haircare,Haircare Model-711
PROD-04863,Footwear,Formal Shoe,Formal Shoe Model-484
PROD-04864,Grocery_FMCG,Personal Care,Personal Care Model-448
PROD-04865,Garments,T-Shirt,T-Shirt Model-588
PROD-04866,Garments,Kurti,Kurti Model-715
PROD-04867,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-822
PROD-04868,Footwear,Formal Shoe,Formal Shoe Model-934
PROD-04869,Home_Living,Bedding,Bedding Model-958
PROD-04870,Grocery_FMCG,Snacks,Snacks Model-586
PROD-04871,Beauty_Health,Supplements,Supplements Model-383
PROD-04872,Electronics,Headphone,Headphone Model-672
PROD-04873,Grocery_FMCG,Rice,Rice Model-795
PROD-04874,Home_Living,Kitchenware,Kitchenware Model-611
PROD-04875,Home_Living,Decor,Decor Model-208
PROD-04876,Footwear,Formal Shoe,Formal Shoe Model-955
PROD-04877,Home_Living,Kitchenware,Kitchenware Model-649
PROD-04878,Grocery_FMCG,Personal Care,Personal Care Model-612
PROD-04879,Footwear,Sneaker,Sneaker Model-299
PROD-04880,Electronics,Feature Phone,Feature Phone Model-330
PROD-04881,Electronics,Power Bank,Power Bank Model-499
PROD-04882,Beauty_Health,Supplements,Supplements Model-745
PROD-04883,Home_Living,Bedding,Bedding Model-400
PROD-04884,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-154
PROD-04885,Electronics,Smart Watch,Smart Watch Model-412
PROD-04886,Grocery_FMCG,Snacks,Snacks Model-129
PROD-04887,Garments,Kurti,Kurti Model-632
PROD-04888,Electronics,Laptop,Laptop Model-838
PROD-04889,Grocery_FMCG,Snacks,Snacks Model-731
PROD-04890,Electronics,Headphone,Headphone Model-362
PROD-04891,Garments,Kurti,Kurti Model-742
PROD-04892,Garments,Panjabi,Panjabi Model-905
PROD-04893,Beauty_Health,Makeup,Makeup Model-417
PROD-04894,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-486
PROD-04895,Beauty_Health,Haircare,Haircare Model-518
PROD-04896,Home_Living,Kitchenware,Kitchenware Model-397
PROD-04897,Footwear,Sandal,Sandal Model-926
PROD-04898,Footwear,Slipper,Slipper Model-204
PROD-04899,Garments,Jeans,Jeans Model-282
PROD-04900,Grocery_FMCG,Personal Care,Personal Care Model-860
PROD-04901,Electronics,Home Appliance,Home Appliance Model-954
PROD-04902,Garments,Jeans,Jeans Model-923
PROD-04903,Beauty_Health,Skincare,Skincare Model-311
PROD-04904,Electronics,Home Appliance,Home Appliance Model-383
PROD-04905,Beauty_Health,Skincare,Skincare Model-356
PROD-04906,Beauty_Health,Skincare,Skincare Model-432
PROD-04907,Home_Living,Kitchenware,Kitchenware Model-443
PROD-04908,Footwear,Sneaker,Sneaker Model-463
PROD-04909,Garments,Jeans,Jeans Model-978
PROD-04910,Electronics,Smart Watch,Smart Watch Model-514
PROD-04911,Electronics,Smartphone,Smartphone Model-336
PROD-04912,Electronics,Power Bank,Power Bank Model-931
PROD-04913,Grocery_FMCG,Snacks,Snacks Model-238
PROD-04914,Electronics,Power Bank,Power Bank Model-417
PROD-04915,Grocery_FMCG,Personal Care,Personal Care Model-972
PROD-04916,Grocery_FMCG,Cooking Oil,Cooking Oil Model-115
PROD-04917,Electronics,Feature Phone,Feature Phone Model-334
PROD-04918,Home_Living,Furniture,Furniture Model-359
PROD-04919,Beauty_Health,Makeup,Makeup Model-137
PROD-04920,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-406
PROD-04921,Beauty_Health,Skincare,Skincare Model-213
PROD-04922,Garments,T-Shirt,T-Shirt Model-895
PROD-04923,Electronics,Headphone,Headphone Model-950
PROD-04924,Footwear,Formal Shoe,Formal Shoe Model-573
PROD-04925,Footwear,Sneaker,Sneaker Model-259
PROD-04926,Electronics,Headphone,Headphone Model-103
PROD-04927,Garments,Jeans,Jeans Model-518
PROD-04928,Footwear,Sandal,Sandal Model-724
PROD-04929,Beauty_Health,Skincare,Skincare Model-886
PROD-04930,Home_Living,Bedding,Bedding Model-505
PROD-04931,Electronics,Headphone,Headphone Model-897
PROD-04932,Footwear,Slipper,Slipper Model-236
PROD-04933,Footwear,Slipper,Slipper Model-785
PROD-04934,Books_Stationery,Story Book,Story Book Model-767
